PacketCounter,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_X,Vel_Y,Vel_Z
45486,784900000,2021,1,2,6,48,50,247,-4.499418,2.824381,-31.267086,33.97369469,-117.7738394,347.198526,0.113293,0.059945,0.014466
45487,787400000,2021,1,2,6,48,50,247,-4.474662,2.766511,-31.216263,33.97369469,-117.7738394,347.198563,0.114546,0.058712,0.014944
45488,789900000,2021,1,2,6,48,50,247,-4.458191,2.713403,-31.160173,33.97369469,-117.7738394,347.196666,0.115868,0.056947,0.015306
45489,792400000,2021,1,2,6,48,50,247,-4.450903,2.659203,-31.101551,33.97369469,-117.7738394,347.196707,0.117498,0.054694,0.01749
45490,794900000,2021,1,2,6,48,50,247,-4.452785,2.601171,-31.042477,33.97369469,-117.7738394,347.196753,0.119129,0.052112,0.019719
45491,797400000,2021,1,2,6,48,50,247,-4.459304,2.544583,-30.984756,33.97369469,-117.7738394,347.196804,0.120914,0.049025,0.021213
45492,799900000,2021,1,2,6,48,50,247,-4.471249,2.490107,-30.926138,33.97369469,-117.7738394,347.196865,0.122298,0.046158,0.023169
45493,750000000,2021,1,2,6,48,50,247,,,,,,0,,,
45494,802400000,2021,1,2,6,48,50,247,-4.487095,2.432157,-30.862083,33.9736947,-117.7738394,347.196926,0.123902,0.043149,0.025448
45495,804900000,2021,1,2,6,48,50,247,-4.501549,2.368126,-30.795444,33.9736947,-117.7738394,347.196992,0.12516,0.039315,0.027267
45496,807400000,2021,1,2,6,48,50,247,-4.511732,2.299738,-30.732317,33.9736947,-117.7738394,347.197063,0.126381,0.035027,0.029395
45497,809900000,2021,1,2,6,48,50,247,-4.516831,2.226211,-30.675985,33.9736947,-117.7738394,347.190056,0.127144,0.031043,0.028685
45498,812400000,2021,1,2,6,48,50,247,-4.51761,2.148205,-30.622105,33.9736947,-117.7738393,347.190131,0.127726,0.027015,0.030642
45499,814900000,2021,1,2,6,48,50,247,-4.515277,2.063197,-30.576647,33.9736947,-117.7738393,347.19021,0.128447,0.022895,0.032535
45500,817400000,2021,1,2,6,48,50,247,-4.510214,1.976105,-30.535683,33.9736947,-117.7738393,347.190293,0.128434,0.018811,0.034564
45501,819900000,2021,1,2,6,48,50,247,-4.496907,1.867694,-30.422052,33.97369471,-117.7738396,347.203869,0.11079,0.015591,0.041493
45502,822400000,2021,1,2,6,48,50,247,-4.495333,1.774827,-30.390844,33.97369471,-117.7738396,347.203975,0.110921,0.011505,0.043444
45503,824900000,2021,1,2,6,48,50,247,-4.493474,1.681364,-30.365652,33.97369471,-117.7738396,347.204086,0.11123,0.007901,0.044942
45504,827400000,2021,1,2,6,48,50,247,-4.485229,1.592698,-30.348986,33.97369471,-117.7738396,347.204196,0.110532,0.003562,0.043657
45505,829900000,2021,1,2,6,48,50,247,-4.466004,1.511409,-30.344454,33.97369471,-117.7738396,347.193471,0.109631,0.000018,0.038939
45506,832400000,2021,1,2,6,48,50,247,-4.443748,1.430956,-30.347223,33.97369471,-117.7738396,347.193568,0.109621,-0.002545,0.039334
45507,834900000,2021,1,2,6,48,50,247,-4.422119,1.349304,-30.354034,33.97369471,-117.7738396,347.193667,0.109019,-0.004551,0.039657
45508,837400000,2021,1,2,6,48,50,247,-4.401652,1.26677,-30.37063,33.97369471,-117.7738396,347.193766,0.108038,-0.006249,0.039627
45509,839900000,2021,1,2,6,48,50,247,-4.379465,1.187279,-30.392525,33.97369471,-117.7738396,347.193865,0.106514,-0.007388,0.03898
45510,842400000,2021,1,2,6,48,50,247,-4.353666,1.109684,-30.417154,33.97369471,-117.7738396,347.193961,0.105671,-0.008255,0.038332
45511,844900000,2021,1,2,6,48,50,247,-4.32908,1.03127,-30.446545,33.97369471,-117.7738396,347.194057,0.104691,-0.008736,0.037702
45512,847400000,2021,1,2,6,48,50,247,-4.304502,0.951893,-30.477776,33.97369471,-117.7738396,347.19415,0.103715,-0.008486,0.037387
45513,849900000,2021,1,2,6,48,50,247,-4.2807,0.872084,-30.506094,33.97369471,-117.7738396,347.194892,0.102391,-0.007347,0.037136
45514,852400000,2021,1,2,6,48,50,247,-4.25736,0.795177,-30.529673,33.97369471,-117.7738396,347.194983,0.101722,-0.006046,0.035885
45515,854900000,2021,1,2,6,48,50,247,-4.234866,0.718125,-30.549347,33.97369471,-117.7738396,347.195071,0.101399,-0.004435,0.03481
45516,857400000,2021,1,2,6,48,50,247,-4.211619,0.641259,-30.564663,33.97369471,-117.7738396,347.195156,0.101078,-0.002698,0.033301
45517,859900000,2021,1,2,6,48,50,247,-4.187331,0.568214,-30.574715,33.97369471,-117.7738396,347.195232,0.100136,-0.001005,0.031378
45518,862400000,2021,1,2,6,48,50,247,-4.160322,0.49796,-30.57815,33.97369471,-117.7738396,347.195309,0.099907,0.000598,0.030171
45519,864900000,2021,1,2,6,48,50,247,-4.132633,0.426553,-30.576763,33.97369471,-117.7738396,347.195383,0.099571,0.001952,0.029366
45520,867400000,2021,1,2,6,48,50,247,-4.10549,0.354408,-30.569899,33.97369471,-117.7738396,347.195456,0.099096,0.002939,0.028778
45521,869900000,2021,1,2,6,48,50,247,-4.078369,0.282502,-30.557322,33.97369471,-117.7738396,347.191236,0.098336,0.003484,0.026858
45522,872400000,2021,1,2,6,48,50,247,-4.052304,0.210084,-30.539907,33.97369471,-117.7738396,347.191303,0.097849,0.003368,0.026868
45523,874900000,2021,1,2,6,48,50,247,-4.029125,0.137879,-30.519833,33.97369471,-117.7738396,347.19137,0.097073,0.002575,0.026975
45524,877400000,2021,1,2,6,48,50,247,-4.006854,0.069121,-30.499193,33.97369471,-117.7738396,347.191437,0.096364,0.001667,0.026387
45525,879900000,2021,1,2,6,48,50,247,-3.980277,0.005225,-30.478889,33.97369471,-117.7738396,347.191502,0.094898,0.000754,0.025701
45526,882400000,2021,1,2,6,48,50,247,-3.94991,-0.054173,-30.459389,33.97369471,-117.7738396,347.191566,0.093692,-0.00066,0.025285
45527,884900000,2021,1,2,6,48,50,247,-3.917274,-0.109652,-30.44314,33.97369471,-117.7738396,347.191628,0.092133,-0.002574,0.024512
45528,887400000,2021,1,2,6,48,50,247,-3.879507,-0.160247,-30.430412,33.97369471,-117.7738396,347.191689,0.09091,-0.004194,0.024229
45529,889900000,2021,1,2,6,48,50,247,-3.835716,-0.207844,-30.419758,33.97369471,-117.7738395,347.194897,0.089372,-0.005526,0.025248
45530,892400000,2021,1,2,6,48,50,247,-3.786999,-0.253152,-30.410734,33.97369471,-117.7738395,347.19496,0.088437,-0.006722,0.025355
45531,894900000,2021,1,2,6,48,50,247,-3.733886,-0.297087,-30.400957,33.97369471,-117.7738395,347.195024,0.087685,-0.007442,0.025659
45532,897400000,2021,1,2,6,48,50,247,-3.677355,-0.339401,-30.391142,33.97369471,-117.7738395,347.195089,0.087028,-0.007505,0.026129
45533,899900000,2021,1,2,6,48,50,247,-3.619404,-0.381045,-30.380682,33.97369471,-117.7738395,347.195158,0.085796,-0.007018,0.026833
45534,902400000,2021,1,2,6,48,50,247,-3.563169,-0.422316,-30.367571,33.97369471,-117.7738395,347.195226,0.084861,-0.005268,0.027844
45535,904900000,2021,1,2,6,48,50,247,-3.508208,-0.463142,-30.350332,33.97369471,-117.7738395,347.195296,0.083723,-0.002655,0.028504
45536,907400000,2021,1,2,6,48,50,247,-3.454316,-0.501725,-30.329609,33.97369471,-117.7738395,347.195368,0.081802,0.000173,0.028772
45537,909900000,2021,1,2,6,48,50,247,-3.403251,-0.536073,-30.306145,33.97369471,-117.7738395,347.201071,0.079322,0.00361,0.030981
45538,912400000,2021,1,2,6,48,50,247,-3.355827,-0.566634,-30.279135,33.97369471,-117.7738395,347.201149,0.077055,0.007609,0.031285
45539,914900000,2021,1,2,6,48,50,247,-3.312474,-0.595354,-30.246191,33.97369471,-117.7738395,347.201228,0.075284,0.012143,0.03172
45540,917400000,2021,1,2,6,48,50,247,-3.272099,-0.623414,-30.203648,33.97369471,-117.7738395,347.201308,0.074229,0.016935,0.032173
45541,919900000,2021,1,2,6,48,50,247,-3.235357,-0.648821,-30.151464,33.97369471,-117.7738395,347.201389,0.073084,0.021159,0.032908
45542,922400000,2021,1,2,6,48,50,247,-3.203629,-0.674866,-30.089638,33.97369471,-117.7738395,347.201473,0.072567,0.025178,0.033993
45543,924900000,2021,1,2,6,48,50,247,-3.177632,-0.701437,-30.019194,33.97369471,-117.7738395,347.201559,0.072334,0.028936,0.034953
45544,927400000,2021,1,2,6,48,50,247,-3.155842,-0.728156,-29.940561,33.97369471,-117.7738395,347.201647,0.07231,0.032406,0.035598
45545,929900000,2021,1,2,6,48,50,247,-3.135755,-0.755665,-29.852217,33.97369471,-117.7738395,347.202328,0.072347,0.035403,0.036221
45546,932400000,2021,1,2,6,48,50,247,-3.116791,-0.783683,-29.754131,33.97369471,-117.7738395,347.202419,0.072834,0.03807,0.036732
45547,934900000,2021,1,2,6,48,50,247,-3.098149,-0.812526,-29.649021,33.97369472,-117.7738395,347.202511,0.073111,0.039833,0.03703
45548,937400000,2021,1,2,6,48,50,247,-3.078861,-0.841154,-29.54108,33.97369472,-117.7738395,347.202604,0.073505,0.040922,0.037092
45549,939900000,2021,1,2,6,48,50,247,-3.056069,-0.872949,-29.431969,33.97369472,-117.7738395,347.202696,0.073734,0.041513,0.037314
45550,942400000,2021,1,2,6,48,50,247,-3.0288,-0.907452,-29.32077,33.97369472,-117.7738395,347.202789,0.074208,0.041547,0.037145
45551,944900000,2021,1,2,6,48,50,247,-2.996879,-0.943153,-29.21067,33.97369472,-117.7738395,347.202882,0.074948,0.040955,0.036795
45552,947400000,2021,1,2,6,48,50,247,-2.962367,-0.981468,-29.101122,33.97369472,-117.7738395,347.202973,0.075608,0.039501,0.036457
45553,949900000,2021,1,2,6,48,50,247,-2.924349,-1.021349,-28.994431,33.97369472,-117.7738395,347.206147,0.075911,0.037429,0.03708
45554,952400000,2021,1,2,6,48,50,247,-2.884401,-1.062708,-28.892651,33.97369472,-117.7738395,347.206239,0.076517,0.034628,0.036635
45555,954900000,2021,1,2,6,48,50,247,-2.844849,-1.106385,-28.795305,33.97369472,-117.7738395,347.20633,0.07724,0.031427,0.03611
45556,957400000,2021,1,2,6,48,50,247,-2.802001,-1.151027,-28.700981,33.97369472,-117.7738395,347.20642,0.07855,0.0283,0.035926
45557,959900000,2021,1,2,6,48,50,247,-2.762265,-1.200221,-28.60741,33.97369472,-117.7738395,347.206513,0.079736,0.024806,0.036445
45558,962400000,2021,1,2,6,48,50,247,-2.727365,-1.256845,-28.515478,33.97369472,-117.7738395,347.206605,0.081503,0.021002,0.037677
45559,964900000,2021,1,2,6,48,50,247,-2.696422,-1.319174,-28.423922,33.97369472,-117.7738395,347.206701,0.083853,0.01772,0.038444
45560,967400000,2021,1,2,6,48,50,247,-2.658389,-1.381084,-28.331459,33.97369473,-117.7738395,347.206796,0.085881,0.014432,0.03774
45561,969900000,2021,1,2,6,48,50,247,-2.619497,-1.445641,-28.236988,33.97369473,-117.7738395,347.207445,0.088121,0.010686,0.039464
45562,972400000,2021,1,2,6,48,50,247,-2.586332,-1.518556,-28.139688,33.97369473,-117.7738395,347.207545,0.091498,0.006795,0.04076
45563,974900000,2021,1,2,6,48,50,247,-2.554808,-1.594079,-28.042561,33.97369473,-117.7738395,347.207648,0.092544,0.002934,0.041771
45564,977400000,2021,1,2,6,48,50,247,-2.526465,-1.668594,-27.947422,33.97369473,-117.7738395,347.207752,0.094334,-0.001097,0.041658
45565,979900000,2021,1,2,6,48,50,247,-2.502054,-1.743747,-27.857935,33.97369473,-117.7738395,347.207858,0.094061,-0.00491,0.041729
45566,982400000,2021,1,2,6,48,50,247,-2.484422,-1.815561,-27.775551,33.97369473,-117.7738395,347.207962,0.093421,-0.008188,0.041691
45567,984900000,2021,1,2,6,48,50,247,-2.47453,-1.884871,-27.700478,33.97369473,-117.7738395,347.208066,0.091926,-0.01099,0.041301
45568,987400000,2021,1,2,6,48,50,247,-2.477251,-1.953994,-27.633274,33.97369472,-117.7738395,347.208169,0.088712,-0.012714,0.041467
45569,989900000,2021,1,2,6,48,50,247,-2.49132,-2.023374,-27.572771,33.97369472,-117.7738395,347.201187,0.084487,-0.012928,0.038416
45570,992400000,2021,1,2,6,48,50,247,-2.511639,-2.093045,-27.516356,33.97369472,-117.7738395,347.201281,0.081878,-0.012267,0.03686
45571,994900000,2021,1,2,6,48,50,247,-2.532867,-2.152771,-27.458586,33.97369472,-117.7738395,347.201366,0.078154,-0.009869,0.031233
45572,997400000,2021,1,2,6,48,50,247,-2.549463,-2.206364,-27.398731,33.97369472,-117.7738395,347.20144,0.076554,-0.008702,0.02809
45573,999900000,2021,1,2,6,48,50,247,-2.55973,-2.25771,-27.338995,33.97369472,-117.7738395,347.201499,0.073695,-0.006969,0.022766
45574,2400000,2021,1,2,6,48,51,247,-2.563913,-2.301343,-27.281818,33.97369472,-117.7738395,347.201551,0.071253,-0.006688,0.018974
45575,4900000,2021,1,2,6,48,51,247,-2.56352,-2.341098,-27.231422,33.97369472,-117.7738394,347.201594,0.068051,-0.007462,0.015313
45576,7400000,2021,1,2,6,48,51,247,-2.560472,-2.377823,-27.190485,33.97369472,-117.7738394,347.201628,0.065593,-0.00861,0.011948
45577,9900000,2021,1,2,6,48,51,247,-2.555825,-2.409536,-27.157026,33.97369472,-117.7738394,347.20226,0.063887,-0.010147,0.008884
45578,12400000,2021,1,2,6,48,51,247,-2.550433,-2.437205,-27.131411,33.97369472,-117.7738394,347.202278,0.063086,-0.01241,0.005915
45579,14900000,2021,1,2,6,48,51,247,-2.545504,-2.461662,-27.10969,33.97369472,-117.7738394,347.202289,0.062515,-0.014467,0.002973
45580,17400000,2021,1,2,6,48,51,247,-2.541841,-2.482353,-27.086725,33.97369472,-117.7738394,347.202293,0.06213,-0.015956,0.000101
45581,19900000,2021,1,2,6,48,51,247,-2.541008,-2.498557,-27.058586,33.97369472,-117.7738394,347.202292,0.061158,-0.017352,-0.002743
45582,22400000,2021,1,2,6,48,51,247,-2.547019,-2.510449,-27.029213,33.97369472,-117.7738394,347.202282,0.059182,-0.019195,-0.005369
45583,24900000,2021,1,2,6,48,51,247,-2.559407,-2.518115,-26.998207,33.97369472,-117.7738394,347.202265,0.056671,-0.021052,-0.007924
45584,27400000,2021,1,2,6,48,51,247,-2.579062,-2.523376,-26.968624,33.97369472,-117.7738394,347.202242,0.053955,-0.02308,-0.010642
45585,29900000,2021,1,2,6,48,51,247,-2.603158,-2.525946,-26.943783,33.97369472,-117.7738394,347.20281,0.051389,-0.025127,-0.013213
45586,32400000,2021,1,2,6,48,51,247,-2.627379,-2.526022,-26.923244,33.97369472,-117.7738394,347.202774,0.049511,-0.027337,-0.015956
45587,34900000,2021,1,2,6,48,51,247,-2.649285,-2.522875,-26.90955,33.97369472,-117.7738394,347.202731,0.04809,-0.029612,-0.018686
45588,37400000,2021,1,2,6,48,51,247,-2.665847,-2.517082,-26.899693,33.97369472,-117.7738394,347.202681,0.047524,-0.031492,-0.021282
45589,39900000,2021,1,2,6,48,51,247,-2.675832,-2.50751,-26.892199,33.97369472,-117.7738394,347.202626,0.047239,-0.033278,-0.023509
45590,42400000,2021,1,2,6,48,51,247,-2.68293,-2.494726,-26.88666,33.97369472,-117.7738394,347.202565,0.046766,-0.035189,-0.025467
45591,44900000,2021,1,2,6,48,51,247,-2.689053,-2.479043,-26.883392,33.97369472,-117.7738394,347.202499,0.046102,-0.036903,-0.027171
45592,47400000,2021,1,2,6,48,51,247,-2.696032,-2.461231,-26.879768,33.97369471,-117.7738394,347.20243,0.045506,-0.038219,-0.028157
45593,49900000,2021,1,2,6,48,51,247,-2.705986,-2.441752,-26.875189,33.97369471,-117.7738394,347.200387,0.044879,-0.039286,-0.029734
45594,0,2021,1,2,6,48,51,247,,,,,,0,,,
45595,52400000,2021,1,2,6,48,51,247,-2.720226,-2.423347,-26.86927,33.97369471,-117.7738394,347.200313,0.043349,-0.040374,-0.029792
45596,54900000,2021,1,2,6,48,51,247,-2.739208,-2.405456,-26.862164,33.97369471,-117.7738394,347.200238,0.042138,-0.040822,-0.029673
45597,57400000,2021,1,2,6,48,51,247,-2.761406,-2.38837,-26.853695,33.97369471,-117.7738394,347.200164,0.041152,-0.041157,-0.030008
45598,59900000,2021,1,2,6,48,51,247,-2.784434,-2.372011,-26.845247,33.97369471,-117.7738394,347.200092,0.040599,-0.041634,-0.030165
45599,62400000,2021,1,2,6,48,51,247,-2.805151,-2.356386,-26.837381,33.97369471,-117.7738394,347.200017,0.040316,-0.041728,-0.030359
45600,64900000,2021,1,2,6,48,51,247,-2.822302,-2.341074,-26.830395,33.97369471,-117.7738394,347.199941,0.040284,-0.041764,-0.030386
45601,67400000,2021,1,2,6,48,51,247,-2.834383,-2.33229,-26.818363,33.97369471,-117.7738394,347.199869,0.041815,-0.039442,-0.026662
45602,69900000,2021,1,2,6,48,51,247,-2.849651,-2.346996,-26.772324,33.97369483,-117.7738394,347.216389,0.037522,-0.032235,-0.013662
45603,72400000,2021,1,2,6,48,51,247,-2.865432,-2.363829,-26.755001,33.97369483,-117.7738394,347.21636,0.037495,-0.031322,-0.009483
45604,74900000,2021,1,2,6,48,51,247,-2.883393,-2.389308,-26.736504,33.97369483,-117.7738394,347.21634,0.037843,-0.030479,-0.005963
45605,77400000,2021,1,2,6,48,51,247,-2.900944,-2.419591,-26.72032,33.97369482,-117.7738394,347.216329,0.038511,-0.030051,-0.003455
45606,79900000,2021,1,2,6,48,51,247,-2.913712,-2.447738,-26.704615,33.97369482,-117.7738394,347.214309,0.039716,-0.029201,-0.002158
45607,82400000,2021,1,2,6,48,51,247,-2.919685,-2.473541,-26.689911,33.97369482,-117.7738394,347.214306,0.040777,-0.028655,-0.000072
45608,84900000,2021,1,2,6,48,51,247,-2.922371,-2.4996,-26.674778,33.97369482,-117.7738394,347.214309,0.041526,-0.028129,0.002263
45609,87400000,2021,1,2,6,48,51,247,-2.919775,-2.525865,-26.660517,33.97369482,-117.7738394,347.214318,0.042044,-0.027641,0.004654
45610,89900000,2021,1,2,6,48,51,247,-2.913163,-2.550964,-26.649073,33.97369482,-117.7738394,347.214808,0.0421,-0.027387,0.006746
45611,92400000,2021,1,2,6,48,51,247,-2.904174,-2.573685,-26.641375,33.97369482,-117.7738394,347.214826,0.042148,-0.027385,0.007855
45612,94900000,2021,1,2,6,48,51,247,-2.891748,-2.591126,-26.637815,33.97369482,-117.7738394,347.214846,0.042435,-0.027123,0.008383
45613,97400000,2021,1,2,6,48,51,247,-2.873004,-2.603485,-26.636637,33.97369482,-117.7738394,347.214867,0.042788,-0.026838,0.008515
45614,99900000,2021,1,2,6,48,51,247,-2.850291,-2.610193,-26.638622,33.97369482,-117.7738394,347.214884,0.042867,-0.026338,0.00871
45615,102400000,2021,1,2,6,48,51,247,-2.821429,-2.615558,-26.643108,33.97369482,-117.7738394,347.214906,0.042878,-0.025724,0.009199
45616,104900000,2021,1,2,6,48,51,247,-2.788482,-2.621521,-26.649492,33.97369482,-117.7738394,347.21493,0.042383,-0.025338,0.009868
45617,107400000,2021,1,2,6,48,51,247,-2.752605,-2.62749,-26.656261,33.97369482,-117.7738394,347.214955,0.041733,-0.024907,0.010374
45618,109900000,2021,1,2,6,48,51,247,-2.71423,-2.634276,-26.664307,33.97369482,-117.7738394,347.207985,0.040881,-0.024171,0.008121
45619,112400000,2021,1,2,6,48,51,247,-2.676703,-2.641578,-26.673325,33.97369482,-117.7738394,347.208005,0.040119,-0.023452,0.008262
45620,114900000,2021,1,2,6,48,51,247,-2.640315,-2.648901,-26.681822,33.97369482,-117.7738394,347.208026,0.039476,-0.022641,0.008585
45621,117400000,2021,1,2,6,48,51,247,-2.605146,-2.656576,-26.68836,33.97369482,-117.7738394,347.208048,0.038565,-0.021909,0.008849
45622,119900000,2021,1,2,6,48,51,247,-2.574383,-2.663237,-26.696959,33.97369481,-117.7738394,347.208068,0.037005,-0.022044,0.00877
45623,122400000,2021,1,2,6,48,51,247,-2.546759,-2.669379,-26.707838,33.97369481,-117.7738394,347.20809,0.035269,-0.02228,0.008671
45624,124900000,2021,1,2,6,48,51,247,-2.521518,-2.676382,-26.721355,33.97369481,-117.7738394,347.208111,0.033409,-0.022603,0.008562
45625,127400000,2021,1,2,6,48,51,247,-2.500051,-2.68348,-26.735132,33.97369481,-117.7738394,347.208132,0.03157,-0.023085,0.008135
45626,129900000,2021,1,2,6,48,51,247,-2.480413,-2.691413,-26.748781,33.97369481,-117.7738394,347.2062,0.029921,-0.023622,0.006979
45627,132400000,2021,1,2,6,48,51,247,-2.463851,-2.700813,-26.76227,33.97369481,-117.7738394,347.206217,0.02832,-0.024263,0.006538
45628,134900000,2021,1,2,6,48,51,247,-2.449759,-2.711349,-26.774199,33.97369481,-117.7738394,347.206232,0.026955,-0.02459,0.00605
45629,137400000,2021,1,2,6,48,51,247,-2.438184,-2.722832,-26.782558,33.97369481,-117.7738394,347.206247,0.025689,-0.024724,0.005526
45630,139900000,2021,1,2,6,48,51,247,-2.429888,-2.73377,-26.789642,33.97369481,-117.7738394,347.206259,0.024212,-0.025262,0.004985
45631,142400000,2021,1,2,6,48,51,247,-2.423394,-2.745906,-26.794451,33.97369481,-117.7738394,347.206271,0.023323,-0.025248,0.004692
45632,144900000,2021,1,2,6,48,51,247,-2.418744,-2.758005,-26.796261,33.97369481,-117.7738394,347.206283,0.022496,-0.025286,0.004396
45633,147400000,2021,1,2,6,48,51,247,-2.416737,-2.770543,-26.798689,33.97369481,-117.7738394,347.206294,0.02152,-0.025728,0.004256
45634,149900000,2021,1,2,6,48,51,247,-2.416799,-2.782222,-26.801144,33.97369481,-117.7738394,347.204364,0.020706,-0.026,0.003716
45635,152400000,2021,1,2,6,48,51,247,-2.418516,-2.794235,-26.804281,33.97369481,-117.7738394,347.204373,0.020008,-0.026384,0.003799
45636,154900000,2021,1,2,6,48,51,247,-2.420313,-2.80589,-26.807768,33.97369481,-117.7738394,347.204383,0.019516,-0.026535,0.00405
45637,157400000,2021,1,2,6,48,51,247,-2.422219,-2.818577,-26.8113,33.97369481,-117.7738394,347.204393,0.019198,-0.026727,0.00431
45638,159900000,2021,1,2,6,48,51,247,-2.423321,-2.832497,-26.813259,33.97369481,-117.7738394,347.204406,0.018922,-0.026731,0.004669
45639,162400000,2021,1,2,6,48,51,247,-2.425384,-2.848908,-26.815226,33.97369481,-117.7738394,347.204417,0.018578,-0.026982,0.004918
45640,164900000,2021,1,2,6,48,51,247,-2.427444,-2.866889,-26.815315,33.9736948,-117.7738394,347.20443,0.018594,-0.026706,0.005237
45641,167400000,2021,1,2,6,48,51,247,-2.427296,-2.886431,-26.812716,33.9736948,-117.7738394,347.204443,0.01843,-0.026697,0.005362
45642,169900000,2021,1,2,6,48,51,247,-2.426902,-2.904072,-26.80979,33.9736948,-117.7738394,347.205042,0.017827,-0.026662,0.005538
45643,172400000,2021,1,2,6,48,51,247,-2.426024,-2.923297,-26.808846,33.9736948,-117.7738394,347.205056,0.017144,-0.026392,0.005457
45644,174900000,2021,1,2,6,48,51,247,-2.423135,-2.941927,-26.806772,33.9736948,-117.7738394,347.205069,0.016423,-0.025769,0.005548
45645,177400000,2021,1,2,6,48,51,247,-2.419313,-2.960611,-26.803865,33.9736948,-117.7738394,347.205083,0.015385,-0.025125,0.005527
45646,179900000,2021,1,2,6,48,51,247,-2.415411,-2.979019,-26.801531,33.9736948,-117.7738394,347.205096,0.014278,-0.02413,0.005587
45647,182400000,2021,1,2,6,48,51,247,-2.408115,-2.99748,-26.798655,33.9736948,-117.7738394,347.20511,0.013596,-0.022912,0.005656
45648,184900000,2021,1,2,6,48,51,247,-2.399545,-3.013982,-26.794546,33.9736948,-117.7738394,347.205124,0.012995,-0.021787,0.005474
45649,187400000,2021,1,2,6,48,51,247,-2.38856,-3.02935,-26.790359,33.9736948,-117.7738394,347.205138,0.012602,-0.020711,0.005613
45650,189900000,2021,1,2,6,48,51,247,-2.375489,-3.043468,-26.78591,33.9736948,-117.7738394,347.200641,0.012242,-0.019472,0.004315
45651,192400000,2021,1,2,6,48,51,247,-2.361709,-3.057623,-26.78138,33.9736948,-117.7738394,347.200653,0.01205,-0.018252,0.004819
45652,194900000,2021,1,2,6,48,51,247,-2.347027,-3.071895,-26.77651,33.9736948,-117.7738394,347.200665,0.011864,-0.017145,0.005174
45653,197400000,2021,1,2,6,48,51,247,-2.333121,-3.084224,-26.771729,33.9736948,-117.7738394,347.200678,0.011783,-0.016147,0.005231
45654,199900000,2021,1,2,6,48,51,247,-2.321983,-3.095587,-26.766851,33.9736948,-117.7738394,347.200692,0.011768,-0.015429,0.005316
45655,202400000,2021,1,2,6,48,51,247,-2.313571,-3.106363,-26.761948,33.9736948,-117.7738394,347.200705,0.012037,-0.014927,0.005367
45656,204900000,2021,1,2,6,48,51,247,-2.305071,-3.117302,-26.756783,33.9736948,-117.7738394,347.200719,0.012687,-0.014185,0.005446
45657,207400000,2021,1,2,6,48,51,247,-2.296752,-3.128958,-26.750536,33.9736948,-117.7738394,347.200733,0.013403,-0.013543,0.005689
45658,209900000,2021,1,2,6,48,51,247,-2.287928,-3.140735,-26.744513,33.9736948,-117.7738394,347.201378,0.014231,-0.013354,0.006552
45659,212400000,2021,1,2,6,48,51,247,-2.279146,-3.152899,-26.736202,33.9736948,-117.7738394,347.201396,0.015255,-0.013162,0.00726
45660,214900000,2021,1,2,6,48,51,247,-2.269998,-3.166343,-26.725668,33.9736948,-117.7738394,347.201415,0.016486,-0.013113,0.007948
45661,217400000,2021,1,2,6,48,51,247,-2.262359,-3.180383,-26.711077,33.9736948,-117.7738394,347.201435,0.017688,-0.013122,0.008458
45662,219900000,2021,1,2,6,48,51,247,-2.257334,-3.194581,-26.693375,33.9736948,-117.7738394,347.201458,0.018549,-0.013256,0.008939
45663,222400000,2021,1,2,6,48,51,247,-2.25584,-3.210427,-26.672424,33.97369479,-117.7738394,347.20148,0.01919,-0.013535,0.009114
45664,224900000,2021,1,2,6,48,51,247,-2.259098,-3.224733,-26.64963,33.97369479,-117.7738394,347.201503,0.01959,-0.013686,0.009262
45665,227400000,2021,1,2,6,48,51,247,-2.26892,-3.23952,-26.623747,33.97369479,-117.7738394,347.201527,0.019668,-0.013782,0.009409
45666,229900000,2021,1,2,6,48,51,247,-2.287998,-3.255066,-26.595503,33.97369479,-117.7738394,347.19446,0.019283,-0.014058,0.007066
45667,232400000,2021,1,2,6,48,51,247,-2.319809,-3.27208,-26.565641,33.97369479,-117.7738394,347.194478,0.018933,-0.014333,0.007504
45668,234900000,2021,1,2,6,48,51,247,-2.362331,-3.289915,-26.534138,33.97369479,-117.7738394,347.194497,0.018409,-0.014501,0.007554
45669,237400000,2021,1,2,6,48,51,247,-2.414576,-3.305719,-26.500244,33.97369479,-117.7738394,347.194516,0.017738,-0.014861,0.007366
45670,239900000,2021,1,2,6,48,51,247,-2.474097,-3.319857,-26.466137,33.97369479,-117.7738394,347.194534,0.016819,-0.015147,0.007191
45671,242400000,2021,1,2,6,48,51,247,-2.538032,-3.33357,-26.43185,33.97369479,-117.7738394,347.194552,0.015965,-0.015587,0.006953
45672,244900000,2021,1,2,6,48,51,247,-2.603991,-3.347494,-26.397577,33.97369479,-117.7738394,347.194569,0.015246,-0.016062,0.006488
45673,247400000,2021,1,2,6,48,51,247,-2.672932,-3.361396,-26.363855,33.97369479,-117.7738394,347.194584,0.014597,-0.016263,0.005979
45674,249900000,2021,1,2,6,48,51,247,-2.743268,-3.374885,-26.33181,33.97369479,-117.7738394,347.195296,0.01397,-0.015953,0.005592
