"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
- 0.1040126830339432,0.7052241563796997,0.191008448600769,-0.1040126798595759,0.7052241717622952,0.1910084552856603,100.0,15.0,35161.0,0.738,2754107277936.0,107277936.0,15.0
- 0.1057929918169975,0.7225359678268433,-0.1956671923398972,-0.1057929947652547,0.7225359436369033,-0.1956671980975057,24.0,0.0,35167.0,0.756,2754107277957.0,107277957.0,-15.0
- 0.1053267195820808,0.7202283143997192,0.01270535215735436,-0.1053267219407952,0.7202283357926503,0.0127053518863424,42.0,1.0,35168.0,0.728,2754107277959.0,107277959.0,1.0
- 0.1047735288739204,0.7173199653625488,-0.1673635840415955,-0.1047735300732321,0.7173199690529474,-0.1673635844318356,30.0,2.0,35169.0,0.744,2754107277961.0,107277961.0,-13.0
- 0.1068048179149628,0.731226921081543,0.03872860595583916,-0.1068048155264982,0.7312269321709806,0.03872860761977844,100.0,3.0,35169.0,0.74,2754107277964.0,107277964.0,3.0
- 0.1025936752557755,0.7032541036605835,-0.1381457149982452,-0.1025936750052968,0.7032540792093621,-0.1381457126526184,100.0,4.0,35170.0,0.724,2754107277966.0,107277966.0,-11.0
- 0.105715237557888,0.7255380749702454,0.06414662301540375,-0.1057152365344551,0.7255380755358845,0.06414662666227641,88.0,5.0,35171.0,0.736,2754107277968.0,107277968.0,5.0
- 0.103549100458622,0.7115419507026672,-0.1138842925429344,-0.1035490971765005,0.7115419543779671,-0.1138842905492881,44.0,6.0,35172.0,0.728,2754107277970.0,107277970.0,-9.0
- 0.1093586981296539,0.7523842453956604,0.09335191547870636,-0.1093586944191983,0.7523842738510206,0.09335191704834297,99.0,7.0,35173.0,0.766,2754107277973.0,107277973.0,7.0
- 0.1086570024490356,0.7484743595123291,-0.09286443889141083,-0.1086569989786531,0.7484743498723605,-0.09286443967472238,17.0,8.0,35174.0,0.762,2754107277975.0,107277975.0,-7.0
- 0.1074282974004746,0.7409200668334961,0.1185773238539696,-0.107428300194202,0.7409200890998224,0.118577324500495,100.0,9.0,35175.0,0.758,2754107277977.0,107277977.0,9.0
- 0.1037792265415192,0.7157528400421143,-0.06327506899833679,-0.1037792237903425,0.7157528472334604,-0.06327506923479982,100.0,10.0,35175.0,0.726,2754107277980.0,107277980.0,-5.0
- 0.1015757992863655,0.7014181613922119,0.1377640962600708,-0.1015757995311045,0.7014181428874031,0.1377640946618653,78.0,11.0,35176.0,0.722,2754107277982.0,107277982.0,11.0
- 0.1046401187777519,0.7234686017036438,-0.03830992057919502,-0.1046401184914989,0.72346858648734,-0.03830991996983488,91.0,12.0,35177.0,0.732,2754107277984.0,107277984.0,-3.0
- 0.1058755964040756,0.7329134345054626,0.1709627956151962,-0.1058755976555793,0.732913418073563,0.1709628013013374,100.0,13.0,35178.0,0.76,2754107277987.0,107277987.0,13.0
- 0.1025159880518913,0.7105332016944885,-0.01253082789480686,-0.1025159902322569,0.7105332153395758,-0.01253082782196956,100.0,14.0,35179.0,0.718,2754107277989.0,107277989.0,-1.0
- 0.1029001325368881,0.7131956815719604,0.1930790096521378,-0.1029001297918094,0.7131956674679671,0.1930790076464805,96.0,15.0,35179.0,0.746,2754107277991.0,107277991.0,15.0
- 0.1035434305667877,0.7248132824897766,-0.196184828877449,-0.1035434307882702,0.7248132642209274,-0.1961848361877107,22.0,0.0,35187.0,0.758,2754107278012.0,107278012.0,-15.0
- 0.1022471114993095,0.7166323065757751,0.01263554207980633,-0.1022471130178484,0.716632312243382,0.01263554226059326,42.0,1.0,35188.0,0.724,2754107278014.0,107278014.0,1.0
- 0.1008943915367127,0.7080350518226624,-0.1651140749454498,-0.1008943947570524,0.7080350723732441,-0.1651140738883969,28.0,2.0,35189.0,0.734,2754107278016.0,107278016.0,-13.0
- 0.1025611385703087,0.7197315692901611,0.03810057789087296,-0.1025611382957146,0.7197315881694485,0.03810057614486311,100.0,3.0,35189.0,0.728,2754107278019.0,107278019.0,3.0
- 0.100691482424736,0.7074952721595764,-0.1389089524745941,-0.100691485040471,0.7074952500403849,-0.1389089486341246,100.0,4.0,35190.0,0.728,2754107278021.0,107278021.0,-11.0
- 0.1034623757004738,0.7278752326965332,0.06432093679904938,-0.1034623778186358,0.7278752319538729,0.06432093814777172,85.0,5.0,35191.0,0.738,2754107278023.0,107278023.0,5.0
- 0.1013423725962639,0.7138548493385315,-0.1141971573233604,-0.1013423717234134,0.7138548399081687,-0.1141971594793685,41.0,6.0,35192.0,0.73,2754107278026.0,107278026.0,-9.0
- 0.1050596758723259,0.7409688234329224,0.09188948571681976,-0.1050596795972291,0.7409688159988177,0.0918894849274812,100.0,7.0,35193.0,0.754,2754107278028.0,107278028.0,7.0
- 0.1043736934661865,0.7370561957359314,-0.09140200912952423,-0.1043736948369994,0.7370561748206149,-0.0914020075538606,20.0,8.0,35194.0,0.75,2754107278030.0,107278030.0,-7.0
- 0.1056712344288826,0.7471582889556885,0.1195159330964088,-0.1056712307219537,0.7471583052910646,0.1195159312907364,100.0,9.0,35195.0,0.764,2754107278033.0,107278033.0,9.0
- 0.1023961827158928,0.7240017652511597,-0.06397231668233871,-0.1023961825296225,0.7240017711955425,-0.06397231517678109,100.0,10.0,35195.0,0.734,2754107278035.0,107278035.0,-5.0
- 0.1002251356840134,0.7095442414283752,0.1392905712127686,-0.1002251320752234,0.7095442628545625,0.1392905666248777,78.0,11.0,35196.0,0.73,2754107278037.0,107278037.0,11.0
- 0.1021141037344933,0.723829448223114,-0.03830992057919502,-0.1021141043427952,0.7238294410468349,-0.03830991996983488,89.0,12.0,35197.0,0.732,2754107278040.0,107278040.0,-3.0
- 0.1019571796059609,0.7236301302909851,0.1687132865190506,-0.1019571783208928,0.723630126038491,0.1687132907578988,100.0,13.0,35198.0,0.75,2754107278042.0,107278042.0,13.0
- 0.1005924418568611,0.7148470878601074,-0.01260063704103231,-0.1005924407367207,0.7148471058922603,-0.0126006374477187,100.0,14.0,35199.0,0.722,2754107278044.0,107278044.0,-1.0
- 0.1014867648482323,0.721202552318573,0.1951495558023453,-0.1014867681085286,0.721202527122474,0.1951495600073006,96.0,15.0,35199.0,0.754,2754107278046.0,107278046.0,15.0
- 0.1026118770241737,0.7366505265235901,-0.1992906630039215,-0.1026118756334995,0.7366505507571904,-0.199290664728941,22.0,0.0,35207.0,0.77,2754107278067.0,107278067.0,-15.0
- 0.1011226698756218,0.7268879413604736,0.01281006634235382,-0.1011226695440784,0.7268879610400967,0.0128100663249661,37.0,1.0,35208.0,0.734,2754107278069.0,107278069.0,1.0
- 0.1005677208304405,0.7238245606422424,-0.1687132865190506,-0.100567721164644,0.7238245360454363,-0.1687132907578988,31.0,2.0,35209.0,0.75,2754107278072.0,107278072.0,-13.0
- 0.09992250055074692,0.7201026678085327,0.03810057789087296,-0.09992250127032193,0.7201026592349954,0.03810057614486311,100.0,3.0,35210.0,0.728,2754107278074.0,107278074.0,3.0
- 0.09687206149101257,0.6981192827224731,-0.1370008587837219,-0.09687205927160107,0.6981193084661989,-0.1370008586803592,100.0,4.0,35210.0,0.718,2754107278076.0,107278076.0,-11.0
- 0.102835476398468,0.7420466542243958,0.06554111838340759,-0.1028354790839934,0.7420466467960578,0.06554111854623894,86.0,5.0,35211.0,0.752,2754107278079.0,107278079.0,5.0
- 0.1004748642444611,0.7259445786476135,-0.116074375808239,-0.1004748663570283,0.7259445854535316,-0.1160743730598513,38.0,6.0,35212.0,0.742,2754107278081.0,107278081.0,-9.0
- 0.103288009762764,0.7472302317619324,0.09262070059776306,-0.1032880073283082,0.7472302143855367,0.09262070098791209,97.0,7.0,35213.0,0.76,2754107278083.0,107278083.0,7.0
- 0.1023431867361069,0.741348922252655,-0.09188948571681976,-0.1023431874584733,0.7413489020296731,-0.0918894849274812,17.0,8.0,35214.0,0.754,2754107278086.0,107278086.0,-7.0
- 0.1007617339491844,0.7298932671546936,0.1167001128196716,-0.1007617351772453,0.729893250301253,0.1167001109200122,100.0,9.0,35214.0,0.746,2754107278088.0,107278088.0,9.0
- 0.1001404449343681,0.7263284921646118,-0.06414662301540375,-0.1001404416551568,0.7263285084815001,-0.06414662666227641,100.0,10.0,35215.0,0.736,2754107278090.0,107278090.0,-5.0
